Date,close,volume,high,low,daily_return,30d_ma
2021-06-11,120.4420166015625,21958000,121.01295040637044,119.88495212398634,,
2021-06-14,121.36929321289062,22098000,121.3697847648287,119.83737537905269,0.007699,
2021-06-15,120.3523178100586,21562000,121.69639482901378,119.99201021626274,-0.008379,
2021-06-16,119.71099090576172,26472000,120.8147064780467,118.41994111291582,-0.005329,
2021-06-17,120.67346954345703,25842000,121.44562207681038,119.44089917857585,0.00804,
2021-06-18,119.05531311035156,46116000,120.53419632623287,118.96015621393956,-0.013409,
2021-06-21,120.74185180664062,27414000,120.92770381044767,118.84467309980958,0.014166,
2021-06-22,121.25530242919922,22390000,121.32419532611587,119.99993923776582,0.004252,
2021-06-23,121.0535888671875,19148000,122.01357468199771,120.76366397043704,-0.001664,
2021-06-24,121.4233169555664,21362000,121.97393077663716,121.22507783037003,0.003054,
2021-06-25,121.43174743652344,34594000,121.55515723452831,120.49654331371744,6.9e-05,
2021-06-28,121.4590072631836,28526000,121.70581929197255,120.33844268954444,0.000224,
2021-06-29,121.19781494140625,23108000,121.93974078212915,120.62142867598224,-0.00215,
2021-06-30,121.01642608642578,24474000,121.18245721557813,120.28788557536772,-0.001497,
2021-07-01,121.36830139160156,18110000,121.5095431679097,120.46332403287062,0.002908,
2021-07-02,124.15658569335938,25982000,124.30179771164883,121.9779063046956,0.022974,
2021-07-06,125.08087921142578,26404000,125.31678632682912,123.48750228216251,0.007445,
2021-07-07,125.36238861083984,24060000,126.16526690597024,125.04421080406834,0.002251,
2021-07-08,123.94495391845703,23790000,124.49160506602671,122.93194096335237,-0.011307,
2021-07-09,124.41526794433594,18632000,124.62936525776696,123.4567644585727,0.003795,
2021-07-12,125.85948181152344,17668000,125.95265737591463,124.50697281548125,0.011608,
2021-07-13,126.22224426269531,19240000,126.93194687961879,125.56110697237666,0.002882,
2021-07-14,127.1098861694336,23742000,128.18981821391048,126.79021860093354,0.007032,
2021-07-15,125.88871765136719,24218000,127.56881955771274,125.41789406106274,-0.009607,
2021-07-16,125.85401916503906,20424000,126.68812227295803,125.0446978361771,-0.000276,
2021-07-19,123.4830551147461,27968000,125.09575390814824,122.41948035880777,-0.018839,
2021-07-20,125.1002197265625,26312000,125.92639003741259,123.25755774233703,0.013096,
2021-07-21,126.42793273925781,20746000,126.47451673659734,124.91583584769378,0.010613,
2021-07-22,127.29275512695312,14302000,127.35372269021474,126.37837023776311,0.00684,
2021-07-23,131.8459014892578,41506000,132.2265290912767,128.65966157114187,0.035769,123.35
2021-07-26,132.85693359375,30572000,133.05715404694908,131.13866459340358,0.007668,123.77
2021-07-27,130.7406768798828,54710000,133.21772036685556,128.9604724988499,-0.015929,124.08
2021-07-28,134.8978271484375,95130000,137.08146728842348,134.08850576613955,0.031797,124.56
2021-07-29,134.5841064453125,31716000,135.45984024693942,134.35167044138507,-0.002326,125.06
2021-07-30,133.5423583984375,25576000,134.11528112375458,133.07500591131242,-0.00774,125.49
2021-08-02,133.66921997070312,21634000,134.1469781657833,132.6180400189408,0.00095,125.98
2021-08-03,134.43789672851562,20762000,134.5389900445895,132.1477035787218,0.005751,126.43
2021-08-04,133.93785095214844,19676000,134.45724743917305,133.30495889893086,-0.00372,126.86
2021-08-05,135.05393981933594,17870000,135.15158472085915,133.66079088435984,0.008333,127.32
2021-08-06,134.5454559326172,20488000,135.27301333831355,134.0216127855547,-0.003765,127.76
2021-08-09,135.7096405029297,17760000,135.97826988606866,134.14996871537977,0.008653,128.24
2021-08-10,135.60458374023438,19414000,136.5615976540386,135.1659681179456,-0.000774,128.71
2021-08-11,135.08120727539062,15352000,136.47235972924676,135.07376593544024,-0.00386,129.17
2021-08-12,135.9881591796875,16506000,136.0932302954075,134.23520937229634,0.006714,129.67
2021-08-13,136.5169677734375,15948000,136.6448469030297,135.82858330220628,0.003889,130.17
2021-08-16,137.09384155273438,22384000,137.14638467025773,134.10980386854092,0.004226,130.6
2021-08-17,135.46035766601562,21716000,137.05026370678758,134.88595268488515,-0.011915,130.95
2021-08-18,134.25852966308594,19258000,135.89948159949586,134.1321478539644,-0.008872,131.25
2021-08-19,134.48745727539062,21782000,135.1540470600647,133.07003326839052,0.001705,131.6
2021-08-20,136.22157287597656,31194000,136.34497507893207,134.0612251542761,0.012894,131.99
2021-08-23,138.8106231689453,28454000,139.63629421824447,136.39801088067517,0.019006,132.42
2021-08-24,140.01992797851562,19268000,140.83123074253442,139.10503630618481,0.008712,132.88
2021-08-25,140.83021545410156,15848000,140.9397483469501,140.13340657445173,0.005787,133.34
2021-08-26,140.19735717773438,20610000,141.16575996618351,140.11457982312106,-0.004494,133.82
2021-08-27,142.73831176757812,28780000,143.2423415908645,140.25334264721428,0.018124,134.38
2021-08-30,143.3196563720703,24434000,144.68753203308154,142.89590833586342,0.004073,135.04
2021-08-31,143.42572021484375,22448000,143.89555316910022,143.01289216673564,0.00074,135.65
2021-09-01,143.93917846679688,21936000,144.96854887327217,143.61009573998498,0.00358,136.24
2021-09-02,142.02760314941406,32342000,144.24047911372418,141.92649470207718,-0.01328,136.73
2021-09-03,142.47613525390625,19850000,142.88798016222196,141.14889962263817,0.003158,137.08
2021-09-07,143.0123748779297,20124000,143.29437443751178,142.35668998079893,0.003764,137.42
2021-09-08,142.4280548095703,18344000,143.13082285164162,141.74313388446112,-0.004086,137.81
2021-09-09,142.27935791015625,15314000,143.04209517575325,141.91905794701822,-0.001044,138.06
2021-09-10,139.63783264160156,36840000,143.44655928420167,139.50104505451355,-0.018566,138.23
2021-09-13,141.0814971923828,22094000,141.6935625224341,140.00850740514775,0.010339,138.48
2021-09-14,141.29161071777344,19674000,142.10292843249584,140.50409923851902,0.001489,138.73
2021-09-15,143.16009521484375,27408000,143.18090677127046,140.10518257663045,0.013224,139.02
2021-09-16,142.34774780273438,26190000,143.03168550272133,141.149873724031,-0.005674,139.3
2021-09-17,139.56248474121094,53384000,142.18918733159688,139.23538335972722,-0.019567,139.45
2021-09-20,137.50025939941406,46518000,137.77829631791283,135.12384006043985,-0.014776,139.55
2021-09-21,137.81100463867188,25332000,138.78090469038185,137.06263570579478,0.00226,139.62
2021-09-22,139.0504913330078,25056000,139.64868731901853,137.33371982330885,0.008994,139.74
2021-09-23,139.97482299804688,20952000,140.45109904539308,139.16748291766282,0.006647,139.9
2021-09-24,140.9650421142578,22984000,141.07953591694633,139.00839293774456,0.007074,140.06
2021-09-27,139.8320770263672,21882000,140.69096191409616,138.83640458295432,-0.008037,140.17
2021-09-28,134.6361846923828,45772000,137.8739700465801,134.17031433750392,-0.037158,140.09
2021-09-29,133.17263793945312,30848000,135.94555070244238,132.68843655514806,-0.01087,140.02
2021-09-30,132.50108337402344,37996000,134.3511790892162,132.3821429237052,-0.005043,139.96
2021-10-01,135.34288024902344,35360000,135.70715804170354,132.8945886396275,0.021447,139.99
2021-10-04,132.48472595214844,51202000,134.7654966784679,129.89816454860028,-0.021118,139.86
2021-10-05,134.82745361328125,32404000,136.01840082000018,132.86287924921712,0.017683,139.73
2021-10-06,136.3558807373047,24364000,136.53925226777113,133.3673815558137,0.011336,139.61
2021-10-07,138.00132751464844,25110000,138.81114805651399,137.43236744248404,0.012067,139.51
2021-10-08,138.556884765625,26526000,139.097576749606,137.99386876227683,0.004026,139.46
2021-10-11,137.6930389404297,17954000,139.47523981927662,137.6385144893524,-0.006235,139.29
2021-10-12,135.24969482421875,36332000,138.28081538664392,134.56674022139998,-0.017745,139.02
2021-10-13,136.37274169921875,19654000,136.78706701680704,135.31908129001275,0.008304,138.79
